 c_patente |         ini         | fin 
 5015      | 2002-08-22 00:00:00 | 
 5016      | 2001-01-01 00:00:00 | 
 5017      | 2001-01-01 00:00:00 | 
 5018      | 2001-01-01 00:00:00 | 
 5019      | 2001-01-01 00:00:00 | 
 5020      | 2001-01-01 00:00:00 | 
 5021      | 2001-01-01 00:00:00 | 
 5022      | 2001-01-01 00:00:00 | 
 5023      | 2001-01-01 00:00:00 | 
 5024      | 2001-01-01 00:00:00 | 
 5025      | 2001-01-01 00:00:00 | 
 5026      | 2001-01-01 00:00:00 | 
 5027      | 2001-01-01 00:00:00 | 
 5028      | 2001-01-01 00:00:00 | 
 5029      | 2001-01-01 00:00:00 | 
 5030      | 2001-01-01 00:00:00 | 
 5031      | 2001-01-01 00:00:00 | 
 5032      | 2001-01-01 00:00:00 | 
 5033      | 2001-01-01 00:00:00 | 
 5034      | 2001-01-01 00:00:00 | 
 5035      | 2001-01-01 00:00:00 | 
 5036      | 2001-01-01 00:00:00 | 
 5037      | 2001-01-01 00:00:00 | 
 5038      | 2001-01-01 00:00:00 | 
 5039      | 2001-01-01 00:00:00 | 
 5040      | 2001-01-01 00:00:00 | 
 5041      | 2001-01-01 00:00:00 | 
 5042      | 2001-01-01 00:00:00 | 
 5043      | 2001-01-01 00:00:00 | 
 5044      | 2001-01-01 00:00:00 | 
 5045      | 2001-01-01 00:00:00 | 
 5046      | 2001-01-01 00:00:00 | 
 5047      | 2001-01-01 00:00:00 | 
 5048      | 2001-01-01 00:00:00 | 
 5049      | 2001-01-01 00:00:00 | 
 5050      | 2001-01-01 00:00:00 | 
 5051      | 2001-01-01 00:00:00 | 
 5052      | 2001-01-01 00:00:00 | 
 5053      | 2001-01-01 00:00:00 | 
 5054      | 2001-01-01 00:00:00 | 
 5055      | 2001-01-01 00:00:00 | 
 5056      | 2001-01-01 00:00:00 | 
 5057      | 2001-01-01 00:00:00 | 
 5058      | 2001-01-01 00:00:00 | 
 5059      | 2001-01-01 00:00:00 | 
 5060      | 2001-01-01 00:00:00 | 
 5061      | 2001-01-01 00:00:00 | 
 5062      | 2001-01-01 00:00:00 | 
 5063      | 2001-01-01 00:00:00 | 
 5064      | 2001-01-01 00:00:00 | 
 5065      | 2001-01-01 00:00:00 | 
 5066      | 2001-01-01 00:00:00 | 
 5067      | 2001-01-01 00:00:00 | 
 5068      | 2001-01-01 00:00:00 | 
 5069      | 2004-04-13 00:00:00 | 
 5070      | 2001-01-01 00:00:00 | 
 5071      | 2001-01-01 00:00:00 | 
 5072      | 2001-01-01 00:00:00 | 
 5073      | 2001-01-01 00:00:00 | 
 5074      | 2001-01-01 00:00:00 | 
 5075      | 2001-01-01 00:00:00 | 
 5076      | 2001-01-01 00:00:00 | 
 5077      | 2001-01-01 00:00:00 | 
 5078      | 2001-01-01 00:00:00 | 
 5079      | 2001-01-01 00:00:00 | 
 5080      | 2001-01-01 00:00:00 | 
 5081      | 2001-01-01 00:00:00 | 
 5082      | 2001-01-01 00:00:00 | 
 5083      | 2001-01-01 00:00:00 | 
 5084      | 2001-01-01 00:00:00 | 
 5085      | 2001-01-01 00:00:00 | 
 5086      | 2001-01-01 00:00:00 | 
 5087      | 2001-01-01 00:00:00 | 
 5088      | 2001-01-01 00:00:00 | 
 5089      | 2001-01-01 00:00:00 | 
 5090      | 2001-01-01 00:00:00 | 
 5091      | 2001-01-01 00:00:00 | 
 5092      | 2001-01-01 00:00:00 | 
 5093      | 2001-01-01 00:00:00 | 
 5094      | 2001-01-01 00:00:00 | 
 5095      | 2001-01-01 00:00:00 | 
 5096      | 2001-01-01 00:00:00 | 
 5098      | 2001-01-01 00:00:00 | 
 5099      | 2001-01-01 00:00:00 | 
 5100      | 2001-01-01 00:00:00 | 
 5101      | 2001-01-01 00:00:00 | 
 5102      | 2001-01-01 00:00:00 | 
 5103      | 2001-01-01 00:00:00 | 
 5104      | 2001-01-01 00:00:00 | 
 5105      | 2001-01-01 00:00:00 | 
 5106      | 2001-01-01 00:00:00 | 
 5107      | 2001-01-01 00:00:00 | 
 5108      | 2001-01-01 00:00:00 | 
 5109      | 2001-01-01 00:00:00 | 
 5110      | 2001-01-01 00:00:00 | 
 5111      | 2001-01-01 00:00:00 | 
 5112      | 2001-01-01 00:00:00 | 
 5113      | 2001-01-01 00:00:00 | 
 5114      | 2001-01-01 00:00:00 | 
 5115      | 2001-01-01 00:00:00 | 
 5116      | 2001-01-01 00:00:00 | 
 5117      | 2001-01-01 00:00:00 | 
 5118      | 2001-01-01 00:00:00 | 
 5119      | 2001-01-01 00:00:00 | 
 5120      | 2001-01-01 00:00:00 | 
 5121      | 2001-01-01 00:00:00 | 
 5122      | 2001-01-01 00:00:00 | 
 5123      | 2001-01-01 00:00:00 | 
 5124      | 2001-01-01 00:00:00 | 
 5125      | 2001-01-01 00:00:00 | 
 5126      | 2001-01-01 00:00:00 | 
 5127      | 2001-01-01 00:00:00 | 
 5128      | 2001-01-01 00:00:00 | 
 5129      | 2001-01-01 00:00:00 | 
 5130      | 2002-08-08 00:00:00 | 
 5131      | 2001-01-01 00:00:00 | 
 5132      | 2001-01-01 00:00:00 | 
 5133      | 2001-01-01 00:00:00 | 
 5134      | 2001-01-01 00:00:00 | 
 5135      | 2001-01-01 00:00:00 | 
 5136      | 2001-01-01 00:00:00 | 
 5137      | 2001-01-01 00:00:00 | 
 5138      | 2001-01-01 00:00:00 | 
 5139      | 2001-01-01 00:00:00 | 
 5140      | 2001-01-01 00:00:00 | 
 5141      | 2001-01-01 00:00:00 | 
 5142      | 2001-01-01 00:00:00 | 
 5143      | 2001-01-01 00:00:00 | 
 5148      | 2001-01-01 00:00:00 | 
 5149      | 2001-01-01 00:00:00 | 
 5150      | 2001-01-01 00:00:00 | 
 5151      | 2001-01-01 00:00:00 | 
 5152      | 2001-01-01 00:00:00 | 
 5153      | 2001-01-01 00:00:00 | 
 5154      | 2001-01-01 00:00:00 | 
 5155      | 2001-01-01 00:00:00 | 
 5156      | 2001-01-01 00:00:00 | 
 5157      | 2001-01-01 00:00:00 | 
 5158      | 2001-01-01 00:00:00 | 
 5159      | 2001-01-01 00:00:00 | 
 5160      | 2001-01-01 00:00:00 | 
 5161      | 2001-01-01 00:00:00 | 
 5162      | 2001-01-01 00:00:00 | 
 5163      | 2001-01-01 00:00:00 | 
 5164      | 2001-01-01 00:00:00 | 
 5165      | 2001-01-01 00:00:00 | 
 5166      | 2001-01-01 00:00:00 | 
 5167      | 2001-01-01 00:00:00 | 
 5168      | 2001-01-01 00:00:00 | 
 5170      | 2001-01-01 00:00:00 | 
 5171      | 2001-01-01 00:00:00 | 
 5172      | 2001-01-01 00:00:00 | 
 5173      | 2001-01-01 00:00:00 | 
 5174      | 2001-01-01 00:00:00 | 
 5175      | 2001-01-01 00:00:00 | 
 5176      | 2001-01-01 00:00:00 | 
 5177      | 2001-01-01 00:00:00 | 
 5178      | 2001-01-01 00:00:00 | 
 5179      | 2001-01-01 00:00:00 | 
 5180      | 2001-01-01 00:00:00 | 
 5181      | 2001-01-01 00:00:00 | 
 5182      | 2001-01-01 00:00:00 | 
 5183      | 2001-01-01 00:00:00 | 
 5184      | 2001-01-01 00:00:00 | 
 5185      | 2001-01-01 00:00:00 | 
 5186      | 2001-01-01 00:00:00 | 
 5187      | 2001-01-01 00:00:00 | 
 5188      | 2001-01-01 00:00:00 | 
 5189      | 2001-01-01 00:00:00 | 
 5190      | 2001-01-01 00:00:00 | 
 5191      | 2001-01-01 00:00:00 | 
 5192      | 2001-01-01 00:00:00 | 
 5193      | 2001-01-01 00:00:00 | 
 5194      | 2001-01-01 00:00:00 | 
 5195      | 2001-01-01 00:00:00 | 
 5196      | 2001-01-01 00:00:00 | 
 5197      | 2001-01-01 00:00:00 | 
 5198      | 2001-01-01 00:00:00 | 
 5199      | 2001-01-01 00:00:00 | 
 5200      | 2001-01-01 00:00:00 | 
 5201      | 2001-01-01 00:00:00 | 
 5202      | 2001-01-01 00:00:00 | 
 5203      | 2001-01-01 00:00:00 | 
 5204      | 2001-01-01 00:00:00 | 
 5205      | 2001-01-01 00:00:00 | 
 5206      | 2001-01-01 00:00:00 | 
 5207      | 2001-01-01 00:00:00 | 
 5208      | 2001-01-01 00:00:00 | 
 5209      | 2001-01-01 00:00:00 | 
 5210      | 2001-01-01 00:00:00 | 
 5211      | 2001-01-01 00:00:00 | 
 5212      | 2001-01-01 00:00:00 | 
 5213      | 2001-01-01 00:00:00 | 
 5214      | 2001-01-01 00:00:00 | 
 5215      | 2001-01-01 00:00:00 | 
 5216      | 2001-01-01 00:00:00 | 
 5217      | 2001-01-01 00:00:00 | 
 5218      | 2001-01-01 00:00:00 | 
 5219      | 2001-01-01 00:00:00 | 
 5220      | 2001-01-01 00:00:00 | 
 5221      | 2001-01-01 00:00:00 | 
 5222      | 2001-01-01 00:00:00 | 
 5223      | 2001-01-01 00:00:00 | 
 5224      | 2001-01-01 00:00:00 | 
 5225      | 2001-01-01 00:00:00 | 
 5226      | 2001-01-01 00:00:00 | 
 5227      | 2001-01-01 00:00:00 | 
 5228      | 2001-01-01 00:00:00 | 
 5229      | 2001-01-01 00:00:00 | 
 5230      | 2001-01-01 00:00:00 | 
 5231      | 2001-01-01 00:00:00 | 
 5233      | 2001-01-01 00:00:00 | 
 5234      | 2001-01-01 00:00:00 | 
 5235      | 2001-01-01 00:00:00 | 
 5236      | 2001-01-01 00:00:00 | 
 5237      | 2001-01-01 00:00:00 | 
 5238      | 2001-01-01 00:00:00 | 
 5239      | 2001-01-01 00:00:00 | 
 5240      | 2004-04-15 00:00:00 | 
 5241      | 2001-01-01 00:00:00 | 
 5242      | 2001-01-01 00:00:00 | 
 5243      | 2001-12-31 00:00:00 | 
 5244      | 2001-01-01 00:00:00 | 
 5245      | 2001-01-01 00:00:00 | 
 5246      | 2001-01-01 00:00:00 | 
 5247      | 2001-01-01 00:00:00 | 
 5248      | 2001-01-01 00:00:00 | 
 5249      | 2001-01-01 00:00:00 | 
 5250      | 2001-01-01 00:00:00 | 
 5251      | 2001-01-01 00:00:00 | 
 5252      | 2001-01-01 00:00:00 | 
 5253      | 2002-08-22 00:00:00 | 
 5254      | 2002-08-23 00:00:00 | 
 5255      | 2002-08-23 00:00:00 | 
 5256      | 2001-01-01 00:00:00 | 
 5257      | 2001-01-01 00:00:00 | 
 5258      | 2001-01-01 00:00:00 | 
 5259      | 2001-01-01 00:00:00 | 
 5260      | 2001-01-01 00:00:00 | 
 5261      | 2002-08-20 00:00:00 | 
 5262      | 2001-01-01 00:00:00 | 
 5263      | 2002-08-23 00:00:00 | 
 5264      | 2002-08-23 00:00:00 | 
 5265      | 2001-01-01 00:00:00 | 
 5266      | 2002-08-23 00:00:00 | 
 5267      | 2002-08-08 00:00:00 | 
 5268      | 2001-01-01 00:00:00 | 
 5269      | 2001-01-01 00:00:00 | 
 5270      | 2001-01-01 00:00:00 | 
 5271      | 2002-05-27 00:00:00 | 
 5272      | 2002-08-23 00:00:00 | 
 5273      | 2002-08-23 00:00:00 | 
 5274      | 2002-08-28 00:00:00 | 
 5275      | 2002-10-15 00:00:00 | 
 5276      | 2002-08-23 00:00:00 | 
 5277      | 2001-01-01 00:00:00 | 
 5278      | 2013-08-20 00:00:00 | 
 5280      | 2013-09-06 00:00:00 | 
 5281      | 2002-08-08 00:00:00 | 
 5282      | 2001-01-01 00:00:00 | 
 5283      | 2002-08-08 00:00:00 | 
 5284      | 2001-01-01 00:00:00 | 
 5286      | 2001-01-01 00:00:00 | 
 5287      | 2001-01-01 00:00:00 | 
 5288      | 2002-08-09 00:00:00 | 
 5289      | 2002-08-23 00:00:00 | 
 5290      | 2002-01-02 00:00:00 | 
 5291      | 2002-08-23 00:00:00 | 
 5292      | 2002-08-23 00:00:00 | 
 5293      | 2002-08-28 00:00:00 | 
 5294      | 2001-01-01 00:00:00 | 
 5295      | 2001-01-01 00:00:00 | 
 5296      | 2001-01-01 00:00:00 | 
 5297      | 2001-01-01 00:00:00 | 
 5298      | 2001-01-01 00:00:00 | 
 5299      | 2002-08-23 00:00:00 | 
 5300      | 2001-01-01 00:00:00 | 
 5302      | 2001-01-01 00:00:00 | 
 5303      | 2002-08-23 00:00:00 | 
 5304      | 2002-01-02 00:00:00 | 
 5305      | 2002-08-23 00:00:00 | 
 5307      | 2001-01-01 00:00:00 | 
 5308      | 2001-01-01 00:00:00 | 
 5309      | 2002-08-08 00:00:00 | 
 5310      | 2002-08-23 00:00:00 | 
 5311      | 2001-01-01 00:00:00 | 
 5312      | 2001-01-01 00:00:00 | 
 5313      | 2001-01-01 00:00:00 | 
 5314      | 2002-08-23 00:00:00 | 
 5315      | 2001-01-01 00:00:00 | 
 5316      | 2001-01-01 00:00:00 | 
 5317      | 2001-01-01 00:00:00 | 
 5318      | 2002-08-21 00:00:00 | 
 5319      | 2001-01-01 00:00:00 | 
 5320      | 2001-01-01 00:00:00 | 
 5321      | 2002-08-14 00:00:00 | 
 5322      | 2002-08-27 00:00:00 | 
 5323      | 2001-01-01 00:00:00 | 
 5324      | 2001-01-01 00:00:00 | 
 5325      | 2001-01-01 00:00:00 | 
 5326      | 2001-01-01 00:00:00 | 
 5327      | 2002-10-17 00:00:00 | 
 5328      | 2002-08-20 00:00:00 | 
 5330      | 2001-01-01 00:00:00 | 
 5331      | 2002-08-26 00:00:00 | 
 5332      | 2001-01-01 00:00:00 | 
 5333      | 2002-08-26 00:00:00 | 
 5334      | 2002-01-02 00:00:00 | 
 5335      | 2002-08-27 00:00:00 | 
 5338      | 2001-01-01 00:00:00 | 
 5339      | 2001-01-01 00:00:00 | 
 5340      | 2002-08-26 00:00:00 | 
 5341      | 2001-01-01 00:00:00 | 
 5342      | 2001-01-01 00:00:00 | 
 5343      | 2002-08-26 00:00:00 | 
 5344      | 2001-01-01 00:00:00 | 
 5345      | 2001-01-01 00:00:00 | 
 5346      | 2001-01-01 00:00:00 | 
 5348      | 2002-01-01 00:00:00 | 
 5350      | 2002-08-16 00:00:00 | 
 5351      | 2002-08-23 00:00:00 | 
 5352      | 2001-01-01 00:00:00 | 
 5353      | 2002-01-02 00:00:00 | 
 5354      | 2002-08-23 00:00:00 | 
 5355      | 2002-08-23 00:00:00 | 
 5356      | 2002-08-23 00:00:00 | 
 5357      | 2002-08-23 00:00:00 | 
 5358      | 2001-01-01 00:00:00 | 
 5359      | 2001-01-01 00:00:00 | 
 5360      | 2001-01-01 00:00:00 | 
 5361      | 2001-01-01 00:00:00 | 
 5362      | 2002-01-03 00:00:00 | 
 5363      | 2002-08-23 00:00:00 | 
 5364      | 2002-07-24 00:00:00 | 
 5365      | 2002-08-23 00:00:00 | 
 5366      | 2002-08-23 00:00:00 | 
 5367      | 2001-01-01 00:00:00 | 
 5368      | 2001-01-01 00:00:00 | 
 5369      | 2001-01-01 00:00:00 | 
 5370      | 2002-08-23 00:00:00 | 
 5371      | 2002-08-23 00:00:00 | 
 5372      | 2002-08-08 00:00:00 | 
 5373      | 2002-10-15 00:00:00 | 
 5374      | 2002-08-26 00:00:00 | 
 5375      | 2001-01-01 00:00:00 | 
 5376      | 2001-01-01 00:00:00 | 
 5377      | 2001-01-01 00:00:00 | 
 5378      | 2002-08-26 00:00:00 | 
 5379      | 2001-01-01 00:00:00 | 
 5380      | 2002-08-26 00:00:00 | 
 5381      | 2002-08-26 00:00:00 | 
 5382      | 2001-01-01 00:00:00 | 
 5383      | 2001-01-01 00:00:00 | 
 5384      | 2002-08-08 00:00:00 | 
 5385      | 2001-01-01 00:00:00 | 
 5386      | 2002-08-26 00:00:00 | 
 5387      | 2002-08-26 00:00:00 | 
 5388      | 2002-08-13 00:00:00 | 
 5389      | 2001-01-01 00:00:00 | 
 5390      | 2002-08-08 00:00:00 | 
 5391      | 2001-01-01 00:00:00 | 
 5392      | 2001-01-01 00:00:00 | 
 5393      | 2002-08-26 00:00:00 | 
 5394      | 2002-08-26 00:00:00 | 
 5395      | 2002-08-26 00:00:00 | 
 5396      | 2002-08-26 00:00:00 | 
 5397      | 2002-08-26 00:00:00 | 
 5398      | 2002-08-26 00:00:00 | 
 5399      | 2001-01-01 00:00:00 | 
 5400      | 2002-08-26 00:00:00 | 
 5401      | 2001-01-01 00:00:00 | 
 5402      | 2002-08-26 00:00:00 | 
 5403      | 2001-01-01 00:00:00 | 
 5404      | 2001-01-01 00:00:00 | 
 5405      | 2001-01-01 00:00:00 | 
 5406      | 2002-08-26 00:00:00 | 
 5407      | 2001-01-01 00:00:00 | 
 5408      | 2001-01-01 00:00:00 | 
 5409      | 2001-01-01 00:00:00 | 
 5410      | 2002-08-26 00:00:00 | 
 5411      | 2001-01-01 00:00:00 | 
 5412      | 2002-08-19 00:00:00 | 
 5413      | 2001-01-01 00:00:00 | 
 5414      | 2002-08-26 00:00:00 | 
 5415      | 2002-08-26 00:00:00 | 
 5416      | 2002-08-08 00:00:00 | 
 5417      | 2002-08-27 00:00:00 | 
 5418      | 2002-01-03 00:00:00 | 
 5419      | 2001-01-01 00:00:00 | 
 5420      | 2002-08-26 00:00:00 | 
 5421      | 2001-01-01 00:00:00 | 
 5422      | 2001-01-01 00:00:00 | 
 5423      | 2002-01-03 00:00:00 | 
 5424      | 2001-01-01 00:00:00 | 
 5425      | 2002-08-23 00:00:00 | 
 5426      | 2001-01-01 00:00:00 | 
 5427      | 2001-01-01 00:00:00 | 
 5428      | 2001-01-01 00:00:00 | 
 5429      | 2001-01-01 00:00:00 | 
 5430      | 2002-08-23 00:00:00 | 
 5431      | 2001-01-01 00:00:00 | 
 5432      | 2001-01-01 00:00:00 | 
 5433      | 2002-08-26 00:00:00 | 
 5434      | 2002-08-23 00:00:00 | 
 5435      | 2001-01-01 00:00:00 | 
 5436      | 2001-01-01 00:00:00 | 
 5437      | 2001-01-01 00:00:00 | 
 5438      | 2001-01-01 00:00:00 | 
 5439      | 2002-08-27 00:00:00 | 
 5440      | 2001-01-01 00:00:00 | 
 5441      | 2001-01-01 00:00:00 | 
 5443      | 2001-01-01 00:00:00 | 
 5444      | 2001-01-01 00:00:00 | 
 5445      | 2001-01-01 00:00:00 | 
 5446      | 2001-01-01 00:00:00 | 
 5447      | 2001-01-01 00:00:00 | 
 5448      | 2002-01-02 00:00:00 | 
 5449      | 2002-08-23 00:00:00 | 
 5450      | 2001-12-31 00:00:00 | 
 5451      | 2001-01-01 00:00:00 | 
 5452      | 2002-08-26 00:00:00 | 
 5453      | 2001-01-01 00:00:00 | 
 5454      | 2002-08-23 00:00:00 | 
 5455      | 2001-01-01 00:00:00 | 
 5456      | 2001-01-01 00:00:00 | 
 5457      | 2002-08-23 00:00:00 | 
 5458      | 2001-01-01 00:00:00 | 
 5459      | 2002-01-02 00:00:00 | 
 5460      | 2002-08-28 00:00:00 | 
 5461      | 2001-01-01 00:00:00 | 
 5462      | 2001-01-01 00:00:00 | 
 5463      | 2002-08-23 00:00:00 | 
 5464      | 2002-08-23 00:00:00 | 
 5465      | 2002-08-08 00:00:00 | 
 5466      | 2001-01-01 00:00:00 | 
 5467      | 2001-01-01 00:00:00 | 
 5468      | 2001-01-01 00:00:00 | 
 5469      | 2002-08-23 00:00:00 | 
 5471      | 2001-01-01 00:00:00 | 
 5472      | 2001-01-01 00:00:00 | 
 5473      | 2001-01-01 00:00:00 | 
 5474      | 2001-01-01 00:00:00 | 
 5475      | 2001-01-01 00:00:00 | 
 5477      | 2002-08-27 00:00:00 | 
 5478      | 2002-06-04 00:00:00 | 
 5479      | 2002-08-28 00:00:00 | 
 5480      | 2002-08-27 00:00:00 | 
 5481      | 2002-08-27 00:00:00 | 
 5482      | 2002-05-24 00:00:00 | 
 5483      | 2002-08-27 00:00:00 | 
 5484      | 2002-08-27 00:00:00 | 
 5485      | 2002-08-30 00:00:00 | 
 5486      | 2002-05-23 00:00:00 | 
 5487      | 2008-08-05 00:00:00 | 
 5488      | 2002-08-30 00:00:00 | 
 5489      | 2002-10-11 00:00:00 | 
 5490      | 2002-09-11 00:00:00 | 
 5491      | 2002-05-24 00:00:00 | 
 5492      | 2002-05-23 00:00:00 | 
 5493      | 2002-05-23 00:00:00 | 
 5494      | 2002-05-23 00:00:00 | 
 5495      | 2002-05-23 00:00:00 | 
 5496      | 2002-05-28 00:00:00 | 
 5497      | 2002-05-23 00:00:00 | 
 5498      | 2002-05-23 00:00:00 | 
 5499      | 2002-05-27 00:00:00 | 
 5500      | 2002-05-27 00:00:00 | 
 5501      | 2002-05-24 00:00:00 | 
 5502      | 2002-08-27 00:00:00 | 
 5503      | 2002-05-16 00:00:00 | 
 5504      | 2002-05-27 00:00:00 | 
 5505      | 2003-04-04 00:00:00 | 
 5506      | 2002-05-24 00:00:00 | 
 5507      | 2002-05-23 00:00:00 | 
 5508      | 2002-10-02 00:00:00 | 
 5509      | 2003-04-03 00:00:00 | 
 5510      | 2002-09-23 00:00:00 | 
 5512      | 2002-09-11 00:00:00 | 
 5513      | 2003-03-31 00:00:00 | 
 5514      | 2003-03-31 00:00:00 | 
 5515      | 2003-03-31 00:00:00 | 
 5516      | 2003-06-06 00:00:00 | 
 5517      | 2003-07-18 00:00:00 | 
 5518      | 2003-06-06 00:00:00 | 
 5519      | 2003-09-25 00:00:00 | 
 5520      | 2003-09-29 00:00:00 | 
 5521      | 2003-09-26 00:00:00 | 
 5522      | 2003-09-26 00:00:00 | 
 5523      | 2003-09-29 00:00:00 | 
 5524      | 2003-09-26 00:00:00 | 
 5525      | 2003-10-23 00:00:00 | 
 5526      | 2004-01-15 00:00:00 | 
 5527      | 2004-03-09 00:00:00 | 
 5528      | 2004-03-08 00:00:00 | 
 5529      | 2004-03-08 00:00:00 | 
 5530      | 2004-04-13 00:00:00 | 
 5531      | 2004-06-14 00:00:00 | 
 5532      | 2004-08-13 00:00:00 | 
 5533      | 2004-07-28 00:00:00 | 
 5534      | 2005-01-24 00:00:00 | 
 5535      | 2005-01-21 00:00:00 | 
 5536      | 2005-02-01 00:00:00 | 
 5537      | 2005-02-16 00:00:00 | 
 5538      | 2005-03-22 00:00:00 | 
 5539      | 2005-04-15 00:00:00 | 
 5540      | 2005-05-02 00:00:00 | 
 5541      | 2005-05-02 00:00:00 | 
 5542      | 2005-10-06 00:00:00 | 
 5543      | 2006-02-27 00:00:00 | 
 5544      | 2006-03-09 00:00:00 | 
 5545      | 2006-04-10 00:00:00 | 
 5546      | 2006-07-03 00:00:00 | 
 5547      | 2006-06-30 00:00:00 | 
 5548      | 2006-07-03 00:00:00 | 
 5549      | 2006-07-03 00:00:00 | 
 5550      | 2006-08-31 00:00:00 | 
 5551      | 2006-09-20 00:00:00 | 
 5552      | 2006-09-26 00:00:00 | 
 5553      | 2006-11-01 00:00:00 | 
 5554      | 2006-10-26 00:00:00 | 
 5555      | 2006-11-06 00:00:00 | 
 5556      | 2007-04-04 00:00:00 | 
 5557      | 2006-12-08 00:00:00 | 
 5558      | 2006-12-15 00:00:00 | 
 5559      | 2007-02-26 00:00:00 | 
 5560      | 2007-02-26 00:00:00 | 
 5561      | 2007-02-26 00:00:00 | 
 5562      | 2007-02-26 00:00:00 | 
 5563      | 2007-02-26 00:00:00 | 
 5564      | 2007-02-27 00:00:00 | 
 5565      | 2007-04-13 00:00:00 | 
 5566      | 2007-04-04 00:00:00 | 
 5567      | 2007-05-30 00:00:00 | 
 5568      | 2007-08-07 00:00:00 | 
 5569      | 2007-07-17 00:00:00 | 
 5570      | 2007-08-07 00:00:00 | 
 5571      | 2007-10-19 00:00:00 | 
 5572      | 2007-08-21 00:00:00 | 
 5573      | 2007-09-14 00:00:00 | 
 5574      | 2007-09-11 00:00:00 | 
 5575      | 2007-10-16 00:00:00 | 
 5576      | 2007-11-29 00:00:00 | 
 5577      | 2007-12-19 00:00:00 | 
 5578      | 2008-04-04 00:00:00 | 
 5579      | 2008-01-29 00:00:00 | 
 5580      | 2008-08-05 00:00:00 | 
 5581      | 2008-09-10 00:00:00 | 
 5582      | 2008-07-28 00:00:00 | 
 5583      | 2008-07-25 00:00:00 | 
 5584      | 2008-07-28 00:00:00 | 
 5585      | 2013-01-16 00:00:00 | 
 5586      | 2008-08-12 00:00:00 | 
 5587      | 2008-08-13 00:00:00 | 
 5588      | 2008-08-25 00:00:00 | 
 5589      | 2008-09-15 00:00:00 | 
 5590      | 2008-09-15 00:00:00 | 
 5591      | 2008-10-10 00:00:00 | 
 5592      | 2008-11-20 00:00:00 | 
 5593      | 2009-04-14 00:00:00 | 
 5594      | 2009-03-20 00:00:00 | 
 5595      | 2009-04-01 00:00:00 | 
 5596      | 2009-06-05 00:00:00 | 
 5597      | 2009-07-31 00:00:00 | 
 5598      | 2009-07-31 00:00:00 | 
 5599      | 2009-07-31 00:00:00 | 
 5600      | 2009-11-18 00:00:00 | 
 5601      | 2010-03-03 00:00:00 | 
 5602      | 2010-02-18 00:00:00 | 
 5603      | 2010-02-18 00:00:00 | 
 5604      | 2010-05-12 00:00:00 | 
 5605      | 2010-06-25 00:00:00 | 
 5606      | 2012-06-01 00:00:00 | 
 5607      | 2010-07-26 00:00:00 | 
 5608      | 2012-06-01 00:00:00 | 
 5609      | 2010-08-09 00:00:00 | 
 5610      | 2010-09-09 00:00:00 | 
 5611      | 2012-06-12 00:00:00 | 
 5612      | 2010-09-09 00:00:00 | 
 5613      | 2011-03-03 00:00:00 | 
 5614      | 2011-05-26 00:00:00 | 
 5615      | 2011-09-14 00:00:00 | 
 5616      | 2011-09-21 00:00:00 | 
 5617      | 2013-09-13 00:00:00 | 
 5618      | 2011-11-04 00:00:00 | 
 5619      | 2011-11-04 00:00:00 | 
 5620      | 2012-04-26 00:00:00 | 
 5621      | 2012-06-19 00:00:00 | 
 5622      | 2012-06-05 00:00:00 | 
 5623      | 2012-07-12 00:00:00 | 
 5624      | 2012-07-12 00:00:00 | 
 5625      | 2012-07-12 00:00:00 | 
 5626      | 2012-08-02 00:00:00 | 
 5627      | 2012-10-10 00:00:00 | 
 5628      | 2013-11-29 00:00:00 | 
 5629      | 2012-11-15 00:00:00 | 
 5630      | 2012-11-28 00:00:00 | 
 5631      | 2012-12-07 00:00:00 | 
 5632      | 2013-02-12 00:00:00 | 
 5633      | 2013-03-13 00:00:00 | 
 5634      | 2013-02-25 00:00:00 | 
 5635      | 2013-03-07 00:00:00 | 
 5636      | 2013-05-07 00:00:00 | 
 5637      | 2013-09-09 00:00:00 | 
 5638      | 2013-10-15 00:00:00 | 
 6001      | 2002-01-02 00:00:00 | 
 6002      | 2002-01-02 00:00:00 | 
 6003      | 2002-01-02 00:00:00 | 
 6004      | 2002-10-07 00:00:00 | 
 6005      | 2002-01-02 00:00:00 | 
 6007      | 2002-01-02 00:00:00 | 
 6008      | 2002-01-02 00:00:00 | 
 6009      | 2002-10-09 00:00:00 | 
 6010      | 2002-01-02 00:00:00 | 
 6011      | 2002-01-02 00:00:00 | 
 6012      | 2002-01-02 00:00:00 | 
 6013      | 2002-01-02 00:00:00 | 
 6014      | 2002-01-02 00:00:00 | 
 6015      | 2002-01-02 00:00:00 | 
 6016      | 2002-01-02 00:00:00 | 
 6017      | 2002-01-02 00:00:00 | 
 6018      | 2002-01-02 00:00:00 | 
 6019      | 2002-01-02 00:00:00 | 
 6020      | 2002-01-03 00:00:00 | 
 6021      | 2002-01-03 00:00:00 | 
 6022      | 2002-01-03 00:00:00 | 
 6023      | 2002-01-02 00:00:00 | 
 6024      | 2002-01-02 00:00:00 | 
 6025      | 2002-01-02 00:00:00 | 
 6026      | 2002-01-03 00:00:00 | 
 6027      | 2002-01-03 00:00:00 | 
 6028      | 2002-10-09 00:00:00 | 
 6029      | 2002-10-18 00:00:00 | 
 6030      | 2002-10-17 00:00:00 | 
 6031      | 2002-10-31 00:00:00 | 
 6032      | 2002-01-03 00:00:00 | 
